,Unnamed: 0,created_at,temp,hum,p25,p10
169324,213609,2019-12-05 13:29:00,26.5,58.9,179.10001,298.29999
169325,213610,2019-12-05 13:29:16,26.5,58.9,157.60001,266.89999
171261,215546,2019-12-05 22:10:02,22.5,80.2,146.2,238.60001
171402,215687,2019-12-05 22:48:09,22.3,81.4,141.8,233.2
172532,216817,2019-12-06 03:52:15,21.0,83.5,119.5,211.10001
172583,216868,2019-12-06 04:06:19,21.0,83.6,123.0,223.8
172584,216869,2019-12-06 04:06:35,21.0,83.6,121.8,216.8
172589,216874,2019-12-06 04:07:55,21.0,83.5,122.4,223.7
172592,216877,2019-12-06 04:08:43,21.0,83.5,119.0,216.0
172613,216898,2019-12-06 04:14:20,21.0,83.6,120.2,215.8
172614,216899,2019-12-06 04:14:36,21.1,83.7,121.9,219.89999
172615,216900,2019-12-06 04:14:52,21.1,83.7,122.3,220.0
172621,216906,2019-12-06 04:16:27,21.1,83.7,120.6,215.8
172623,216908,2019-12-06 04:16:59,21.0,83.7,120.9,214.10001
172624,216909,2019-12-06 04:17:15,21.1,83.7,121.3,214.8
172636,216921,2019-12-06 04:20:26,21.1,83.7,119.0,210.8
172641,216926,2019-12-06 04:21:46,21.1,83.8,118.2,214.5
172754,217039,2019-12-06 04:53:46,21.0,84.9,119.8,217.39999
173118,217403,2019-12-06 06:31:27,20.9,86.8,130.10001,223.60001
173125,217410,2019-12-06 06:33:20,20.9,87.3,130.60001,227.5
173627,217912,2019-12-06 08:52:30,22.8,81.6,134.3,218.2
173629,217914,2019-12-06 08:53:03,22.8,81.7,135.89999,235.7
173631,217916,2019-12-06 08:53:35,22.8,81.7,139.8,224.89999
173635,217920,2019-12-06 08:54:38,22.9,81.4,139.10001,230.2
177830,222115,2019-12-07 03:40:30,20.1,87.1,125.1,216.89999
177863,222148,2019-12-07 03:49:19,20.1,86.9,130.89999,226.2
177933,222218,2019-12-07 04:07:57,20.0,86.6,130.0,223.39999
177936,222221,2019-12-07 04:08:45,19.9,86.8,129.10001,225.2
177963,222248,2019-12-07 04:15:56,19.9,87.6,128.7,220.2
177974,222259,2019-12-07 04:18:52,19.9,87.5,128.10001,220.8
177984,222269,2019-12-07 04:21:32,20.0,87.4,129.60001,221.60001
178010,222295,2019-12-07 04:28:26,19.9,87.3,129.0,227.8
178021,222306,2019-12-07 04:31:21,20.1,87.3,127.5,221.7
178054,222339,2019-12-07 04:40:08,20.0,86.9,131.60001,234.5
178060,222345,2019-12-07 04:41:44,19.9,87.0,137.60001,237.7
178061,222346,2019-12-07 04:42:00,19.9,86.9,140.8,239.2
178062,222347,2019-12-07 04:42:16,19.9,86.9,140.2,235.10001
178065,222350,2019-12-07 04:43:04,19.9,86.9,136.39999,235.3
178083,222368,2019-12-07 04:47:51,19.9,87.5,132.8,234.60001
178084,222369,2019-12-07 04:48:07,19.8,87.4,134.8,239.7
178085,222370,2019-12-07 04:48:23,19.9,87.5,133.2,231.60001
178086,222371,2019-12-07 04:48:39,19.8,87.5,133.10001,233.60001
178095,222380,2019-12-07 04:51:02,19.8,87.5,133.3,233.2
178116,222401,2019-12-07 04:56:37,19.7,87.5,129.5,222.3
178207,222492,2019-12-07 05:20:51,19.7,86.9,129.7,221.60001
178221,222506,2019-12-07 05:24:34,19.7,87.5,137.89999,234.2
178236,222521,2019-12-07 05:28:33,19.6,87.7,130.60001,223.39999
178275,222560,2019-12-07 05:38:55,19.8,86.9,136.5,238.5
178280,222565,2019-12-07 05:40:15,19.8,86.7,137.0,237.7
178281,222566,2019-12-07 05:40:31,19.8,86.8,135.0,234.0
178282,222567,2019-12-07 05:40:47,19.8,86.8,130.5,227.7
178295,222580,2019-12-07 05:44:14,19.7,86.5,134.89999,229.8
178314,222599,2019-12-07 05:49:17,19.5,87.4,138.7,240.2
178373,222658,2019-12-07 06:04:59,19.5,87.4,137.10001,243.10001
178374,222659,2019-12-07 06:05:14,19.5,87.5,136.39999,236.39999
178376,222661,2019-12-07 06:05:46,19.6,87.4,135.39999,239.5
178381,222666,2019-12-07 06:07:06,19.5,87.2,135.0,229.60001
178391,222676,2019-12-07 06:09:49,19.5,87.4,136.8,236.60001
178423,222708,2019-12-07 06:18:21,19.6,87.1,137.3,237.2
178425,222710,2019-12-07 06:18:52,19.6,86.9,135.60001,238.5
178436,222721,2019-12-07 06:21:50,19.5,86.7,134.89999,235.7
178446,222731,2019-12-07 06:24:29,19.5,87.2,139.89999,241.3
178467,222752,2019-12-07 06:30:04,19.5,87.1,135.60001,235.0
178470,222755,2019-12-07 06:30:52,19.5,87.1,134.2,232.8
178471,222756,2019-12-07 06:31:08,19.6,87.1,133.5,235.2
178505,222790,2019-12-07 06:40:13,19.4,87.6,133.3,230.89999
178527,222812,2019-12-07 06:46:03,19.5,88.0,137.5,236.10001
178546,222831,2019-12-07 06:51:06,19.7,87.2,136.8,226.39999
178554,222839,2019-12-07 06:53:17,19.7,87.0,138.5,230.8
178561,222846,2019-12-07 06:55:08,19.7,87.3,139.39999,242.7
178563,222848,2019-12-07 06:55:40,19.7,87.4,141.5,244.7
178564,222849,2019-12-07 06:55:56,19.7,87.4,140.10001,240.60001
178568,222853,2019-12-07 06:57:02,19.7,87.1,142.2,245.5
178569,222854,2019-12-07 06:57:18,19.6,87.1,141.39999,249.10001
178570,222855,2019-12-07 06:57:34,19.6,87.2,140.89999,243.7
178571,222856,2019-12-07 06:57:50,19.6,87.3,142.0,243.8
178573,222858,2019-12-07 06:58:22,19.6,87.5,143.8,248.10001
178575,222860,2019-12-07 06:58:54,19.5,87.6,146.39999,254.5
178578,222863,2019-12-07 06:59:42,19.5,87.8,138.7,239.7
178579,222864,2019-12-07 06:59:57,19.5,87.8,139.7,241.89999
178588,222873,2019-12-07 07:02:21,19.5,88.2,139.60001,243.0
178608,222893,2019-12-07 07:07:40,19.5,88.9,136.5,243.10001
178609,222894,2019-12-07 07:07:56,19.5,88.8,133.5,236.60001
178615,222900,2019-12-07 07:09:32,19.6,88.5,135.60001,236.39999
178618,222903,2019-12-07 07:10:20,19.6,88.6,140.89999,237.5
178623,222908,2019-12-07 07:11:39,19.6,88.4,139.89999,238.60001
178624,222909,2019-12-07 07:11:55,19.6,88.3,140.8,235.3
178634,222919,2019-12-07 07:14:36,19.7,88.4,142.8,248.2
178637,222922,2019-12-07 07:15:24,19.7,88.4,140.8,248.0
178638,222923,2019-12-07 07:15:40,19.7,88.6,146.39999,255.8
178639,222924,2019-12-07 07:15:56,19.6,88.6,145.10001,249.2
178640,222925,2019-12-07 07:16:12,19.6,88.6,146.3,252.10001
178642,222927,2019-12-07 07:16:43,19.5,88.5,144.3,256.20001
178643,222928,2019-12-07 07:16:59,19.5,88.6,144.2,252.5
178644,222929,2019-12-07 07:17:15,19.5,88.6,145.39999,253.3
178645,222930,2019-12-07 07:17:31,19.5,88.7,144.10001,249.3
178646,222931,2019-12-07 07:17:47,19.5,88.8,143.8,256.70001
178648,222933,2019-12-07 07:18:19,19.5,89.0,149.8,264.20001
178649,222934,2019-12-07 07:18:34,19.5,89.0,144.89999,261.79999
178650,222935,2019-12-07 07:18:50,19.5,89.1,143.60001,264.20001
178651,222936,2019-12-07 07:19:06,19.5,89.3,149.7,269.79999
178652,222937,2019-12-07 07:19:22,19.5,89.5,153.60001,274.10001
178653,222938,2019-12-07 07:19:38,19.5,89.5,151.10001,270.29999
178655,222940,2019-12-07 07:20:10,19.5,89.6,150.60001,262.5
178656,222941,2019-12-07 07:20:26,19.5,89.7,149.7,269.79999
178657,222942,2019-12-07 07:20:42,19.5,89.7,147.5,265.20001
178658,222943,2019-12-07 07:20:58,19.5,89.7,145.10001,257.39999
178659,222944,2019-12-07 07:21:14,19.5,89.8,149.2,257.89999
178661,222946,2019-12-07 07:21:46,19.5,89.8,148.7,266.5
178662,222947,2019-12-07 07:22:01,19.5,89.8,149.10001,268.70001
178663,222948,2019-12-07 07:22:17,19.5,89.8,146.2,255.5
178675,222960,2019-12-07 07:25:28,19.6,89.6,143.8,247.10001
178676,222961,2019-12-07 07:25:44,19.6,89.6,145.5,250.2
178678,222963,2019-12-07 07:26:16,19.7,89.9,147.2,250.5
178681,222966,2019-12-07 07:27:04,19.7,89.8,145.7,254.7
178687,222972,2019-12-07 07:28:40,19.8,89.5,145.7,262.10001
178688,222973,2019-12-07 07:28:56,19.8,89.4,144.0,252.89999
178689,222974,2019-12-07 07:29:12,19.8,89.4,144.7,255.7
178690,222975,2019-12-07 07:29:27,19.8,89.3,145.39999,255.60001
178692,222977,2019-12-07 07:29:59,19.8,89.6,146.60001,257.89999
178693,222978,2019-12-07 07:30:16,19.8,89.5,143.0,249.2
178694,222979,2019-12-07 07:30:32,19.8,89.5,144.10001,257.89999
178695,222980,2019-12-07 07:30:48,19.8,89.5,143.39999,254.60001
178696,222981,2019-12-07 07:31:04,19.8,89.5,143.60001,255.5
178698,222983,2019-12-07 07:31:35,19.8,89.7,146.39999,261.39999
178699,222984,2019-12-07 07:31:51,19.8,89.7,146.2,267.20001
178700,222985,2019-12-07 07:32:07,19.8,89.7,150.2,266.0
178703,222988,2019-12-07 07:32:55,19.8,89.6,144.7,252.10001
178704,222989,2019-12-07 07:33:11,19.8,89.6,144.2,249.89999
178705,222990,2019-12-07 07:33:27,19.9,89.6,145.60001,254.10001
178707,222992,2019-12-07 07:33:59,19.9,89.9,150.89999,265.10001
178708,222993,2019-12-07 07:34:15,19.8,90.0,150.5,268.89999
178709,222994,2019-12-07 07:34:31,19.8,90.0,152.60001,275.20001
178710,222995,2019-12-07 07:34:47,19.8,89.9,156.10001,280.0
178711,222996,2019-12-07 07:35:03,19.8,89.9,152.0,275.5
178713,222998,2019-12-07 07:35:34,19.8,89.9,149.89999,256.89999
178714,222999,2019-12-07 07:35:50,19.8,90.0,152.3,264.29999
178715,223000,2019-12-07 07:36:06,19.8,90.0,151.39999,271.70001
178716,223001,2019-12-07 07:36:22,19.8,90.0,152.5,278.89999
178717,223002,2019-12-07 07:36:38,19.9,90.0,152.89999,279.10001
178718,223003,2019-12-07 07:36:54,19.8,90.0,151.0,270.5
178719,223004,2019-12-07 07:37:10,19.8,90.1,149.89999,266.70001
178720,223005,2019-12-07 07:37:26,19.8,90.1,149.89999,264.29999
178724,223009,2019-12-07 07:38:30,19.9,90.1,148.3,261.89999
178729,223014,2019-12-07 07:39:49,19.8,90.1,142.60001,251.5
178730,223015,2019-12-07 07:40:05,19.9,90.1,144.7,251.2
178731,223016,2019-12-07 07:40:21,19.9,90.2,146.3,253.2
178733,223018,2019-12-07 07:40:53,20.0,90.2,149.60001,259.70001
178734,223019,2019-12-07 07:41:09,19.9,90.2,151.5,268.0
178735,223020,2019-12-07 07:41:25,19.9,90.2,151.8,277.5
178736,223021,2019-12-07 07:41:41,20.0,90.2,153.0,274.89999
178737,223022,2019-12-07 07:41:57,20.0,90.2,151.39999,269.0
178738,223023,2019-12-07 07:42:13,19.9,90.2,151.8,283.0
178739,223024,2019-12-07 07:42:29,20.0,90.3,152.8,280.5
178740,223025,2019-12-07 07:42:45,20.0,90.3,153.3,274.60001
178741,223026,2019-12-07 07:43:01,20.0,90.3,151.5,274.39999
178742,223027,2019-12-07 07:43:17,20.0,90.3,149.89999,269.20001
178743,223028,2019-12-07 07:43:33,20.0,90.2,150.0,262.5
178744,223029,2019-12-07 07:43:49,20.0,90.2,150.5,267.70001
178746,223031,2019-12-07 07:44:21,20.0,90.3,145.3,259.70001
178750,223035,2019-12-07 07:45:24,20.1,90.3,145.89999,256.0
178751,223036,2019-12-07 07:45:40,20.0,90.2,143.60001,251.39999
178752,223037,2019-12-07 07:45:56,20.1,90.3,145.10001,249.5
178753,223038,2019-12-07 07:46:12,20.0,90.2,145.5,252.0
178754,223039,2019-12-07 07:46:28,20.1,90.2,143.8,245.7
178756,223041,2019-12-07 07:47:00,20.1,90.1,141.0,247.39999
178757,223042,2019-12-07 07:47:16,20.1,90.3,144.60001,256.5
178760,223045,2019-12-07 07:48:03,20.1,90.3,149.5,267.20001
178761,223046,2019-12-07 07:48:19,20.1,90.4,151.7,264.5
178762,223047,2019-12-07 07:48:35,20.1,90.4,150.39999,265.5
178763,223048,2019-12-07 07:48:51,20.2,90.4,150.89999,267.70001
178764,223049,2019-12-07 07:49:07,20.1,90.3,151.5,263.79999
178765,223050,2019-12-07 07:49:23,20.2,90.3,152.10001,268.29999
178767,223052,2019-12-07 07:49:55,20.2,90.3,149.7,265.5
178768,223053,2019-12-07 07:50:11,20.2,90.3,151.60001,271.79999
178769,223054,2019-12-07 07:50:27,20.2,90.4,151.7,274.70001
178770,223055,2019-12-07 07:50:43,20.1,90.3,155.10001,282.89999
178771,223056,2019-12-07 07:50:59,20.1,90.3,153.2,272.39999
178772,223057,2019-12-07 07:51:15,20.1,90.4,149.0,267.70001
178773,223058,2019-12-07 07:51:31,20.1,90.4,150.39999,272.39999
178774,223059,2019-12-07 07:51:47,20.1,90.5,154.39999,272.20001
178775,223060,2019-12-07 07:52:03,20.1,90.5,155.3,276.70001
178776,223061,2019-12-07 07:52:19,20.1,90.5,153.8,277.20001
178778,223063,2019-12-07 07:52:50,20.1,90.5,147.2,266.70001
178779,223064,2019-12-07 07:53:06,20.0,90.6,151.0,273.60001
178780,223065,2019-12-07 07:53:22,20.0,90.7,152.89999,276.79999
178781,223066,2019-12-07 07:53:38,20.0,90.8,153.60001,284.39999
178782,223067,2019-12-07 07:53:54,20.0,90.9,150.89999,282.79999
178783,223068,2019-12-07 07:54:10,20.0,90.9,149.7,280.29999
178784,223069,2019-12-07 07:54:26,19.9,90.9,152.0,281.10001
178785,223070,2019-12-07 07:54:42,20.0,91.1,154.60001,278.79999
178786,223071,2019-12-07 07:54:58,20.0,91.1,155.0,277.79999
178787,223072,2019-12-07 07:55:14,20.0,91.1,150.0,260.89999
178788,223073,2019-12-07 07:55:29,20.0,91.1,149.8,266.10001
178789,223074,2019-12-07 07:55:45,20.0,91.1,151.39999,276.29999
178790,223075,2019-12-07 07:56:01,20.1,91.1,151.0,273.39999
178794,223079,2019-12-07 07:57:05,20.1,90.9,143.7,250.8
178795,223080,2019-12-07 07:57:21,20.1,90.9,145.0,250.89999
178797,223082,2019-12-07 07:57:53,20.2,90.9,142.7,243.89999
178798,223083,2019-12-07 07:58:09,20.2,90.9,147.7,253.3
178799,223084,2019-12-07 07:58:26,20.2,90.9,145.5,251.8
178800,223085,2019-12-07 07:58:42,20.2,90.8,144.2,241.89999
178801,223086,2019-12-07 07:58:57,20.2,90.5,147.3,252.0
178803,223088,2019-12-07 07:59:29,20.2,90.6,145.39999,253.60001
178807,223092,2019-12-07 08:00:33,20.2,91.1,148.7,269.39999
178808,223093,2019-12-07 08:00:49,20.2,90.9,148.2,263.10001
178809,223094,2019-12-07 08:01:04,20.2,90.8,147.10001,270.79999
178810,223095,2019-12-07 08:01:20,20.2,90.8,149.2,271.70001
178811,223096,2019-12-07 08:01:36,20.2,90.8,147.2,251.0
178813,223098,2019-12-07 08:02:08,20.2,91.0,152.2,265.70001
178814,223099,2019-12-07 08:02:24,20.2,90.9,150.3,270.0
178815,223100,2019-12-07 08:02:40,20.2,90.9,150.3,264.79999
178821,223106,2019-12-07 08:04:16,20.2,90.8,147.89999,249.89999
178823,223108,2019-12-07 08:04:48,20.3,90.9,145.5,245.39999
178825,223110,2019-12-07 08:05:20,20.3,90.8,139.8,249.39999
178826,223111,2019-12-07 08:05:36,20.3,90.8,145.10001,265.79999
178827,223112,2019-12-07 08:05:52,20.3,90.7,146.5,264.89999
178828,223113,2019-12-07 08:06:08,20.3,90.7,141.89999,254.0
178831,223116,2019-12-07 08:06:55,20.4,90.6,142.89999,238.7
178833,223118,2019-12-07 08:07:27,20.4,90.8,148.3,260.79999
178834,223119,2019-12-07 08:07:43,20.4,90.8,149.10001,259.60001
178835,223120,2019-12-07 08:07:59,20.4,90.7,148.0,254.10001
178838,223123,2019-12-07 08:08:47,20.5,90.7,148.2,262.39999
178841,223126,2019-12-07 08:09:35,20.5,90.7,144.0,255.2
178843,223128,2019-12-07 08:10:07,20.5,90.6,141.5,243.8
178844,223129,2019-12-07 08:10:23,20.5,90.4,146.60001,249.3
178846,223131,2019-12-07 08:10:54,20.5,90.3,141.8,240.60001
178850,223135,2019-12-07 08:11:59,20.5,89.6,139.60001,238.89999
178853,223138,2019-12-07 08:12:47,20.6,89.2,141.8,239.5
178857,223142,2019-12-07 08:13:51,20.7,89.1,143.5,239.8
178860,223145,2019-12-07 08:14:38,20.7,89.3,145.60001,258.60001
178861,223146,2019-12-07 08:14:54,20.7,89.4,146.8,257.79999
178862,223147,2019-12-07 08:15:10,20.7,89.5,144.0,247.0
178867,223152,2019-12-07 08:16:30,20.8,89.5,145.89999,244.89999
178868,223153,2019-12-07 08:16:46,20.8,89.4,143.8,240.89999
178869,223154,2019-12-07 08:17:02,20.8,89.4,143.5,240.89999
178872,223157,2019-12-07 08:17:50,20.8,89.7,144.7,241.39999
178874,223159,2019-12-07 08:18:22,20.8,89.4,145.10001,242.3
178876,223161,2019-12-07 08:18:54,20.9,89.6,146.5,246.5
178877,223162,2019-12-07 08:19:10,20.9,89.7,145.3,246.5
178878,223163,2019-12-07 08:19:26,20.9,89.8,145.2,247.0
178883,223168,2019-12-07 08:20:46,21.0,89.8,146.89999,256.5
178884,223169,2019-12-07 08:21:02,21.0,89.8,146.10001,249.7
178886,223171,2019-12-07 08:21:34,21.0,89.7,142.5,240.8
178887,223172,2019-12-07 08:21:50,21.0,89.7,143.60001,246.10001
178888,223173,2019-12-07 08:22:05,21.0,89.7,144.10001,247.8
178889,223174,2019-12-07 08:22:21,21.0,89.6,140.0,235.3
178890,223175,2019-12-07 08:22:37,21.0,89.6,140.0,233.8
178891,223176,2019-12-07 08:22:53,21.0,89.5,145.7,241.8
178893,223178,2019-12-07 08:23:25,21.0,89.4,149.2,260.0
178896,223181,2019-12-07 08:24:13,21.1,89.0,148.10001,263.0
178897,223182,2019-12-07 08:24:29,21.1,88.9,149.0,265.20001
178898,223183,2019-12-07 08:24:45,21.1,88.8,153.3,264.60001
178899,223184,2019-12-07 08:25:01,21.1,89.0,156.0,266.39999
178900,223185,2019-12-07 08:25:17,21.1,88.8,154.8,268.10001
178907,223192,2019-12-07 08:27:09,21.2,88.2,151.2,260.89999
178909,223194,2019-12-07 08:27:40,21.2,87.3,153.60001,266.0
178910,223195,2019-12-07 08:27:56,21.2,87.3,153.5,271.29999
178911,223196,2019-12-07 08:28:12,21.2,87.1,152.0,255.8
178912,223197,2019-12-07 08:28:28,21.2,86.7,150.10001,252.3
178914,223199,2019-12-07 08:29:00,21.2,86.3,147.60001,250.2
178916,223201,2019-12-07 08:29:32,21.2,86.2,149.2,253.7
178917,223202,2019-12-07 08:29:48,21.2,87.0,154.3,265.5
178918,223203,2019-12-07 08:30:06,21.3,86.8,156.89999,258.29999
178919,223204,2019-12-07 08:30:22,21.3,86.8,154.39999,254.3
178920,223205,2019-12-07 08:30:38,21.3,87.1,154.8,261.89999
178921,223206,2019-12-07 08:30:54,21.3,87.2,158.3,275.10001
178922,223207,2019-12-07 08:31:10,21.4,87.3,157.89999,280.29999
178923,223208,2019-12-07 08:31:26,21.4,87.4,157.60001,273.29999
178924,223209,2019-12-07 08:31:42,21.4,87.7,157.89999,273.39999
178925,223210,2019-12-07 08:31:58,21.4,87.9,159.7,275.0
178926,223211,2019-12-07 08:32:13,21.3,88.4,160.39999,273.60001
178927,223212,2019-12-07 08:32:29,21.3,88.7,162.39999,280.89999
178928,223213,2019-12-07 08:32:46,21.4,88.6,160.2,275.39999
178929,223214,2019-12-07 08:33:02,21.3,88.5,158.10001,269.89999
178930,223215,2019-12-07 08:33:18,21.3,88.5,160.10001,277.79999
178931,223216,2019-12-07 08:33:34,21.3,88.6,161.8,274.0
178932,223217,2019-12-07 08:33:50,21.3,88.6,162.2,267.89999
178933,223218,2019-12-07 08:34:06,21.3,88.4,158.3,259.10001
178934,223219,2019-12-07 08:34:22,21.3,87.7,158.3,268.5
178935,223220,2019-12-07 08:34:38,21.3,87.6,157.3,270.10001
178936,223221,2019-12-07 08:34:53,21.3,87.7,154.0,269.60001
178937,223222,2019-12-07 08:35:09,21.3,87.8,151.60001,263.79999
178938,223223,2019-12-07 08:35:26,21.3,87.8,154.2,264.70001
178939,223224,2019-12-07 08:35:42,21.3,87.6,157.3,268.39999
178940,223225,2019-12-07 08:35:58,21.3,87.1,156.5,272.0
178941,223226,2019-12-07 08:36:14,21.4,86.6,158.39999,269.0
178945,223230,2019-12-07 08:37:18,21.2,84.6,156.89999,259.70001
178946,223231,2019-12-07 08:37:34,21.2,84.6,154.0,256.10001
178947,223232,2019-12-07 08:37:50,21.2,84.8,155.3,261.89999
178948,223233,2019-12-07 08:38:06,21.2,84.9,154.10001,270.70001
178951,223236,2019-12-07 08:38:53,21.2,85.0,150.60001,250.5
178953,223238,2019-12-07 08:39:25,21.2,85.0,152.60001,263.0
178954,223239,2019-12-07 08:39:41,21.2,84.9,152.60001,270.10001
178955,223240,2019-12-07 08:39:57,21.2,85.0,155.60001,271.29999
178956,223241,2019-12-07 08:40:13,21.2,84.9,154.10001,264.0
178960,223245,2019-12-07 08:41:17,21.3,85.3,149.8,259.89999
178963,223248,2019-12-07 08:42:05,21.3,86.6,154.3,261.29999
178965,223250,2019-12-07 08:42:36,21.3,85.9,150.8,254.3
178966,223251,2019-12-07 08:42:52,21.4,86.1,152.39999,259.5
178967,223252,2019-12-07 08:43:08,21.3,86.0,152.5,260.60001
178968,223253,2019-12-07 08:43:24,21.4,86.3,149.8,256.20001
178971,223256,2019-12-07 08:44:12,21.4,86.0,153.10001,256.10001
178974,223259,2019-12-07 08:45:00,21.5,85.7,153.60001,255.3
178975,223260,2019-12-07 08:45:15,21.5,86.0,154.60001,262.39999
178976,223261,2019-12-07 08:45:31,21.5,86.1,152.39999,262.20001
178977,223262,2019-12-07 08:45:47,21.5,84.9,150.0,249.89999
178978,223263,2019-12-07 08:46:03,21.5,84.9,151.10001,256.29999
178980,223265,2019-12-07 08:46:35,21.5,84.8,149.10001,256.70001
178983,223268,2019-12-07 08:47:22,21.5,84.5,152.39999,257.10001
178984,223269,2019-12-07 08:47:38,21.5,84.6,148.89999,253.7
178985,223270,2019-12-07 08:47:54,21.6,84.6,146.7,249.0
178991,223276,2019-12-07 08:49:30,21.6,84.5,149.39999,263.20001
178994,223279,2019-12-07 08:50:18,21.6,84.2,149.0,254.89999
178995,223280,2019-12-07 08:50:34,21.6,84.2,149.89999,250.0
178996,223281,2019-12-07 08:50:50,21.6,83.6,146.5,247.2
178997,223282,2019-12-07 08:51:06,21.6,83.5,144.5,240.7
178999,223284,2019-12-07 08:51:38,21.7,82.7,142.7,243.89999
179000,223285,2019-12-07 08:51:54,21.7,82.9,142.0,242.39999
179002,223287,2019-12-07 08:52:26,21.7,83.2,144.8,241.5
179004,223289,2019-12-07 08:52:58,21.7,83.0,143.0,241.39999
179005,223290,2019-12-07 08:53:14,21.8,83.0,142.60001,236.2
179009,223294,2019-12-07 08:54:18,21.8,83.0,144.8,235.10001
179010,223295,2019-12-07 08:54:34,21.9,82.9,147.2,237.2
179011,223296,2019-12-07 08:54:50,21.8,83.4,146.0,242.60001
179013,223298,2019-12-07 08:55:21,21.9,84.1,143.60001,241.8
179014,223299,2019-12-07 08:55:37,21.9,83.8,143.2,243.8
179015,223300,2019-12-07 08:55:53,21.9,83.6,144.5,245.0
179016,223301,2019-12-07 08:56:09,21.9,83.4,144.10001,242.0
179017,223302,2019-12-07 08:56:25,21.9,83.4,141.5,239.7
179018,223303,2019-12-07 08:56:41,21.9,83.5,139.89999,234.5
179019,223304,2019-12-07 08:56:57,21.9,83.6,141.3,240.8
179020,223305,2019-12-07 08:57:13,21.9,83.6,143.5,259.10001
179021,223306,2019-12-07 08:57:29,21.9,83.7,143.2,252.8
179022,223307,2019-12-07 08:57:45,21.9,83.6,142.39999,239.0
179023,223308,2019-12-07 08:58:01,22.0,83.5,143.60001,239.89999
179027,223312,2019-12-07 08:59:05,22.0,82.1,141.0,240.0
179028,223313,2019-12-07 08:59:21,22.0,82.0,138.5,219.0
179033,223318,2019-12-07 09:00:41,22.0,81.4,137.39999,225.0
179042,223327,2019-12-07 09:03:07,22.1,79.5,137.89999,222.39999
181152,225437,2019-12-07 18:27:22,23.8,69.4,125.8,140.89999
181153,225438,2019-12-07 18:27:38,23.8,69.5,145.8,162.5
181155,225440,2019-12-07 18:28:10,23.8,69.5,294.0,324.89999
181156,225441,2019-12-07 18:28:26,23.8,69.7,320.60001,353.5
181161,225446,2019-12-07 18:29:46,23.8,70.0,182.3,202.39999
181162,225447,2019-12-07 18:30:02,23.8,70.0,141.2,157.8
181163,225448,2019-12-07 18:30:18,23.8,70.1,128.8,144.60001
190557,234842,2019-12-09 12:36:42,27.0,64.1,67.2,166.7
190558,234843,2019-12-09 12:36:58,27.0,64.0,58.8,133.8
190597,234882,2019-12-09 12:47:20,27.3,62.7,153.2,247.7
190641,234926,2019-12-09 12:59:06,26.5,64.9,185.89999,279.39999
190657,234942,2019-12-09 13:03:41,26.6,64.8,209.60001,315.89999
190658,234943,2019-12-09 13:03:57,26.5,64.6,201.0,311.20001
190659,234944,2019-12-09 13:04:13,26.6,64.7,201.10001,312.89999
190660,234945,2019-12-09 13:04:28,26.6,64.5,180.8,279.5
190673,234958,2019-12-09 13:07:57,26.5,63.8,158.5,255.3
190674,234959,2019-12-09 13:08:13,26.5,64.1,175.2,282.20001
190675,234960,2019-12-09 13:08:29,26.5,63.9,149.8,242.3
190677,234962,2019-12-09 13:09:01,26.5,64.1,156.10001,257.79999
211740,256025,2019-12-13 11:26:49,25.9,61.7,27.0,91.7
211767,256052,2019-12-13 11:34:04,25.7,62.1,27.0,85.3
211768,256053,2019-12-13 11:34:20,25.7,62.1,28.5,102.9
